committee_id,state,zipcode,transaction_date,transaction_amount
C00010603,TX,782481143,12132016,25
C00010603,WI,535159589,12072016,50
C00550491,MO,63101,12062016,25
C00010603,TX,799254029,12252016,10
C00021121,NY,11782,12022016,140
C00010603,CT,060404535,12282016,100
C00580100,VA,23455,12012016,2300
C00580100,MD,20913,12092016,1000
C00010603,CO,814162656,12072016,10
C00010603,CA,922640232,12012016,100
C00550871,TX,770563667,12232016,2700
C00010603,MA,019841622,12262016,25
C00010603,OR,971199143,11302016,25
C00458000,CO,81003,12042016,15
C00010603,GA,300332733,12062016,10
C00010603,NY,100116816,12162016,25
C00580100,OK,74834,12192016,250
C00458000,DC,200073343,12112016,12
C00002972,AL,363303943,12302016,10
C00033555,NC,27282,12222016,5
C00010603,MI,499312729,12172016,10
C00002972,TN,374016189,12272016,500
C00010603,NY,110034535,12282016,25
C00010603,CA,931054306,12062016,5
C00267849,FL,334779631,12312016,20
C00010603,TX,770052312,12282016,25
C00010603,AK,996546716,12202016,10
C00580100,PA,19129,11302016,250
C00010603,SC,294644146,12082016,50
C00010603,MN,550163335,12222016,25
C00010603,NC,276166837,12272016,250
C00010603,MI,498681555,12272016,100
C00010603,MN,554164398,12282016,50
C00010603,DC,200151810,12062016,10
C00010603,MD,207242481,12282016,10
C00544957,NC,28027,12312016,33
C00010603,MD,212083620,12202016,100
C00010603,CA,900464912,12292016,50
C00575795,CA,913551382,12092016,313
C00458000,CA,95490,12112016,10
C00580100,FL,32221,12012016,750
C00021121,NY,12302,12302016,20
C00010603,CT,068304623,12172016,10
C00580100,OH,44638,12292016,35
C00002972,CO,801249525,12162016,83
C00495358,MD,209046237,12032016,10
C00458000,NY,11215,12112016,50
C00010603,VA,234523353,12072016,25
C00582528,TX,77238,12072016,44
C00002972,CO,800311999,12292016,20
C00010603,TX,770795210,12282016,10
C00458000,MD,21208,12182016,2
C00425975,CO,802020000,12022016,25
C00010603,CA,944033976,12272016,10
C00167320,NY,112052458,12112016,100
C00425975,AR,722120000,12022016,10
C00458000,PA,191062250,12112016,100
C00010603,DC,200071824,12122016,50
C00362707,CA,95134,12312016,120
C00042366,DC,200062304,12302016,2200
C00010603,NY,100245714,12212016,25
C00010603,CA,932212403,12172016,10
C00325076,WA,98264,12292016,3000
C00010603,MA,018543945,12022016,10
C00580100,HI,96825,12012016,1099
C00010603,IL,606161055,12062016,50
C00580100,TN,37909,12142016,-240
C00010603,FL,330191907,12282016,15
C00458000,PA,190031629,12252016,50
C00010603,IN,469620501,12102016,10
C00425975,AR,722120000,12162016,25
C00237198,MI,48322,12312016,-2700
C00010603,MD,210431912,12232016,100
C00010603,OR,974031945,12022016,10
C00092247,MD,208142613,12202016,35
C00010603,CA,940246560,12132016,10
C00010603,DC,200243803,12282016,10
C00010603,TX,791076930,12202016,10
C00581199,CA,92075,12012016,500
C00010603,WA,981175415,12312016,250
C00325076,TX,77632,12062016,20
C00530766,WI,549137114,12302016,300
C00010603,CA,940253068,12282016,10
C00013342,UT,84526,12222016,20
C00010603,NC,282275803,12212016,25
C00608398,LA,70810,12062016,500
C00010603,CA,947052833,12142016,50
C00010603,AZ,850283702,12052016,10
C00270934,OH,44708,12132016,400
C00010603,TX,760065703,12142016,25
C00608398,WI,53719,12052016,500
C00010603,TX,786816326,12282016,10
C00580100,IN,46507,12012016,1600
C00580100,CA,92869,12012016,2300
C00002972,WI,546317113,12012016,41
C00010603,CA,945532604,12182016,10
C00010603,WA,982399614,12062016,25
C00010603,VT,054014119,12152016,250
C00580100,MI,49009,12162016,59
C00010603,CA,920673538,12112016,10
C00575795,NM,875051725,12062016,150
C00580100,WA,98053,12212016,-74
C00010603,CA,902305830,12282016,100
C00010603,OH,431237921,12272016,25
C00033555,FL,32259,12012016,5
C00267849,FL,341356981,12312016,20
C00217877,FL,33327,12302016,57
C00010603,MA,021394768,12232016,10
C00458000,CA,93105,12112016,50
C00010603,VA,224089561,12162016,100
C00013342,WV,25840,12222016,24
C00461046,PA,156132020,12062016,600
C00010603,CA,930151211,12042016,47
C00608398,LA,71101,12052016,1000
C00010603,TX,761095003,12082016,10
C00010603,CA,946213370,12172016,25
C00019331,WI,543117397,12302016,25
C00021121,NY,12065,12302016,20
C00033555,TX,79911,12292016,5
C00010603,LA,705073240,12152016,25
C00580100,NJ,07670,12012016,250
C00346312,NC,287190455,12052016,0
C00002972,AL,356033354,11302016,20
C00458000,WA,98102,12312016,25
C00458000,WA,99354,11302016,3
C00010603,CA,913031820,12142016,25
C00580100,WA,98053,12102016,74
C00010603,VI,008026158,12282016,25
C00010603,NJ,079281798,12142016,25
C00010603,WA,985161353,12182016,25
C00467340,CA,91795,11302016,25
C00010603,IL,606592995,12022016,10
C00544957,OH,44632,12312016,200
C00010603,WA,984671802,12022016,10
C00010603,CA,952193219,12132016,10
C00428581,IL,62547,12312016,2
C00458000,PA,19103,12312016,500
C00033555,FL,33809,12292016,5
C00010603,WA,980364726,12252016,10
C00575795,IN,470128151,12162016,-60
C00010603,NJ,079222159,12182016,25
C00580100,FL,33301,12012016,2160
C00010603,NY,100116700,12062016,100
C00010603,FL,334587700,12122016,25
C00010603,CA,912142310,12212016,50
C00423871,NC,28210,12012016,20
C00304758,WA,982218597,12062016,2700
C00010603,NY,117792109,12182016,10
C00010603,TX,797613527,12282016,25
C00575795,NV,891214457,12072016,-25
C00010603,CA,931053726,12152016,50
C00580480,PA,19106,12122016,1499
C00010603,VA,228469634,12102016,10
C00002972,OH,433119472,12152016,37
C00343459,LA,700016155,12042016,250
C00010603,TX,770052724,12142016,100
C00010603,MA,020811214,12072016,25
C00217877,FL,33332,12302016,100
C00237198,CA,90077,12312016,-2600
C00010603,NJ,070596834,12032016,50
C00010603,NY,103126107,12082016,25
C00580100,GA,30319,11302016,250
C00010603,GA,300585235,12212016,25
C00575795,PA,195399202,12072016,50
C00267849,TX,75038,12312016,21
C00458000,WA,981334146,11302016,25
C00010603,CA,956873123,12292016,25
C00458000,MA,,12042016,10
C00286807,MA,01040,12202016,120
C00010603,CA,926020942,12282016,25
C00010603,AL,368305907,12052016,10
C00580100,MI,48104,12282016,1000
C00575795,OR,973175643,12192016,75
C00010603,CA,956958929,12102016,25
C00458000,CA,908073412,12312016,500
C00010603,MN,562080144,12062016,10
C00010603,NC,277072232,12042016,10
C00010603,DC,200026463,12202016,25
C00581199,CT,06378,12022016,2700
C00010603,IA,522409628,12142016,10
C00035600,IA,502653036,12212016,100
C00010603,MA,015610139,12272016,10
C00286807,MI,48843,12202016,60
C00608398,VA,22066,12102016,1000
C00425975,IL,606060000,12162016,50
C00010603,NJ,070243086,12232016,10
C00237198,FL,34105,12312016,-2400
C00575795,FL,333194946,12142016,-25
C00010603,TN,372093649,12202016,25
C00620518,CA,956612852,12312016,-1000
C00010603,NY,132151055,12132016,25
C00010603,CA,959914440,12172016,25
C00581199,CA,95061,12042016,50
C00230789,CA,95670,12162016,35
C00458000,DC,200073343,12182016,5
C00010603,CA,920191213,12282016,10
C00010603,NJ,070596834,12252016,275
C00002972,KY,421418452,12052016,42
C00610212,FL,320824401,12172016,2700
C00010603,CA,941152126,12222016,25
C00458000,WA,98040,12042016,6
C00010603,NE,685281796,12242016,10
C00461046,PA,164388024,12192016,250
C00002972,FL,338731310,12302016,10
C00033555,AZ,85340,12082016,10
C00010603,KY,422616710,12162016,25
C00550491,MO,63101,12062016,100
C00010603,NY,11432,12212016,10
C00010603,MO,631191166,12202016,25
C00438747,CA,91010,12082016,30
C00002972,KS,675509653,12122016,500
C00458000,MN,55901,12182016,10
C00267849,WI,537111843,12312016,25
C00010603,TX,774695774,12162016,100
C00458000,CA,94612,12182016,125
C00458000,NY,10011,12312016,10
C00002972,IL,627083787,12192016,90
C00002972,AL,361111527,11302016,19
C00581199,MA,02465,12072016,500
C00010603,OH,452201022,12252016,10
C00010603,NY,112340877,12052016,25
C00010603,FL,327122162,12052016,10
C00010603,TN,372124123,12282016,25
C00581199,CA,90248,12052016,100
C00010603,AZ,857183519,12282016,25
C00620732,MD,20814,12302016,1
C00013342,WV,26502,12022016,24
C00544957,MD,21742,12312016,200
C00002972,MI,488750375,12092016,40
C00010603,AL,358011354,12252016,25
C00010603,CA,921789010,12212016,50
C00458000,TX,78757,12112016,5
C00010603,CA,926042907,12112016,25
C00002972,AL,363303943,12302016,10
C00343459,NJ,080035130,12082016,500
C00461046,VT,050601039,12052016,250
C00458000,CA,94960,12252016,100
C00423871,NC,28025,12012016,20
C00580100,CA,92124,12092016,100
C00458000,CA,900271219,12312016,200
C00575795,PA,191222025,12032016,30
C00461046,PA,158341009,12082016,250
C00010603,FL,335737025,12282016,25
C00608398,MO,63108,12012016,2700
C00575795,NJ,076315041,12152016,-200
C00580100,NY,10913,12102016,-250
C00580100,CO,80487,12212016,250
C00001305,VA,23185,12062016,375
C00010603,TX,780063815,12172016,25
C00581199,CA,95616,12082016,100
C00033555,GA,31792,12292016,5
C00002972,SD,573013071,12052016,500
C00458000,TX,78757,12112016,10
C00010603,GA,300382287,12122016,10
C00010603,TX,774505224,12282016,10
C00010603,MA,024621006,12132016,25
C00010603,PA,194361023,12172016,10
C00581199,CA,94709,12052016,100
C00010603,NJ,076313839,12202016,25
C00496075,SC,294012742,12202016,500
C00575795,,,12072016,15
C00575795,CA,903051897,12012016,200
C00286807,VA,20108,12202016,20
C00010603,HI,967439710,12172016,25
C00581199,NC,27516,12012016,75
C00002972,OK,740740000,12302016,41
C00575795,AR,727143239,12032016,25
C00010603,TX,752876016,12022016,25
C00425975,IA,502080000,12162016,10
C00580100,NY,11791,12012016,2700
C00010603,SC,294144833,12062016,10
C00581199,CA,95403,11302016,29
C00580100,CA,93420,12252016,250
C00575795,OH,452082312,12142016,25
C00010603,CA,921306823,12072016,50
C00010603,CA,926262236,12312016,25
C00010603,CA,931102023,12032016,50
C00010603,IL,605868632,12102016,25
C00010603,CA,950706419,12282016,250
C00010603,CA,943013812,12202016,100
C00286807,TX,77304,12202016,64
C00230789,CA,95742,12302016,20
C00010603,WA,984065414,12232016,10
C00544957,IL,60461,12312016,40
C00548131,HI,968131075,12162016,2700
C00458000,NY,112013339,12182016,3
C00010603,MI,493019303,12172016,100
C00010603,KY,405034164,12282016,50
